ticket_id,company_id,customer_id,agent_id,created_at,updated_at,closed_at,status,priority,category,subcategory,channel,subject,description,tags,resolution_time_hours,first_response_time_minutes,sla_breached,nps_score,csat_score,sentiment,escalated,reopened_count,related_ticket_ids
TKT000135,COMP00076,CUST00023,AGENT006,2025-12-30 21:15:54,2026-01-01 08:15:54,2026-01-03 15:04:30,RESOLVED,HIGH,FINANCIAL,WRONG_FEE,PHONE,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,89.81,165,TRUE,,,POSITIVE,FALSE,0,
TKT000136,COMP00057,CUST00218,AGENT025,2025-10-20 10:53:54,2025-10-21 14:53:54,2025-10-24 23:41:54,CLOSED,CRITICAL,TECHNICAL,CARD_NOT_READING,EMAIL,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED|CHURN_RISK|URGENT,108.8,23,TRUE,,,NEGATIVE,FALSE,0,
TKT000137,COMP00031,CUST00045,AGENT014,2026-01-10 11:37:54,2026-01-11 12:37:54,2026-01-13 15:41:30,CLOSED,HIGH,FINANCIAL,MISSING_PAYMENT,PORTAL,Pagamento não caiu na conta,Realizei vendas no dia 05/01/2026 no valor de R$ 1169.2 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED,76.06,108,TRUE,0,2.56,POSITIVE,TRUE,0,
TKT000138,COMP00038,CUST00033,AGENT017,2025-11-05 23:25:54,2025-11-06 06:25:54,2025-11-08 00:28:54,CLOSED,LOW,TECHNICAL,UPDATE_NEEDED,WHATSAPP,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED|CHURN_RISK,49.05,180,TRUE,1,2.13,VERY_NEGATIVE,FALSE,0,
TKT000139,COMP00040,CUST00243,AGENT018,2026-01-07 10:19:54,2026-01-08 05:19:54,2026-01-14 03:39:06,RESOLVED,HIGH,TECHNICAL,UPDATE_NEEDED,CHAT,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED|CHURN_RISK,161.32,41,TRUE,,,NEGATIVE,FALSE,0,
TKT000140,COMP00048,CUST00285,AGENT003,2026-01-07 16:27:54,2026-01-08 12:27:54,2026-01-09 04:08:42,RESOLVED,MEDIUM,COMPLAINT,SYSTEM_DOWN,PHONE,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED,35.68,194,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000141,COMP00095,CUST00263,AGENT006,2026-01-07 12:13:54,2026-01-09 07:13:54,2026-01-13 02:40:18,CLOSED,LOW,COMPLAINT,SYSTEM_DOWN,CHAT,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED,134.44,223,TRUE,8,2.85,NEGATIVE,FALSE,0,
TKT000142,COMP00074,CUST00102,AGENT004,2025-11-13 02:06:54,2025-11-13 21:06:54,,IN_PROGRESS,MEDIUM,FINANCIAL,WRONG_FEE,PHONE,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|CHURN_RISK,,322,FALSE,,,POSITIVE,FALSE,0,
TKT000143,COMP00094,CUST00157,AGENT014,2025-11-20 12:51:54,2025-11-20 23:51:54,2025-11-20 14:10:30,RESOLVED,LOW,COMPLAINT,SYSTEM_DOWN,WHATSAPP,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|CHURN_RISK,1.31,68,FALSE,,,NEGATIVE,FALSE,0,
TKT000144,COMP00100,CUST00170,AGENT004,2025-10-10 02:59:54,2025-10-10 14:59:54,2025-10-14 15:37:42,CLOSED,MEDIUM,FINANCIAL,WRONG_FEE,PORTAL,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,108.63,25,TRUE,,,NEUTRAL,FALSE,0,
TKT000145,COMP00075,CUST00040,AGENT025,2025-11-13 16:33:54,2025-11-15 06:33:54,2025-11-15 04:42:18,CLOSED,MEDIUM,COMPLAINT,POOR_SERVICE,PHONE,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 2 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|SLA_BREACHED,36.14,14,TRUE,8,4.58,VERY_NEGATIVE,FALSE,0,
TKT000146,COMP00011,CUST00149,AGENT022,2026-01-08 00:55:54,2026-01-08 16:55:54,2026-01-13 23:28:18,RESOLVED,MEDIUM,TECHNICAL,CONNECTION_ERROR,PORTAL,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED|CHURN_RISK,142.54,211,TRUE,,,NEUTRAL,TRUE,0,
TKT000147,COMP00073,CUST00290,AGENT012,2025-09-01 19:32:54,2025-09-01 22:32:54,2025-09-03 08:41:54,CLOSED,MEDIUM,TECHNICAL,PIX_ERROR,PHONE,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|SLA_BREACHED,37.15,129,TRUE,4,2.48,POSITIVE,FALSE,0,
TKT000148,COMP00031,CUST00199,,2025-12-16 02:31:54,2025-12-16 09:31:54,,OPEN,MEDIUM,TECHNICAL,POS_NOT_WORKING,CHAT,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING,,,FALSE,,,NEGATIVE,FALSE,0,
TKT000149,COMP00100,CUST00193,AGENT009,2025-11-29 05:50:54,2025-11-30 06:50:54,2025-12-06 01:16:06,CLOSED,LOW,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,163.42,62,TRUE,5,4.27,NEUTRAL,FALSE,1,
TKT000150,COMP00074,CUST00004,AGENT009,2025-12-14 12:59:54,2025-12-15 02:59:54,,IN_PROGRESS,MEDIUM,TECHNICAL,PIX_ERROR,PHONE,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|CHURN_RISK,,81,FALSE,,,NEUTRAL,FALSE,0,
TKT000151,COMP00096,CUST00061,AGENT016,2025-11-28 03:36:54,2025-11-29 10:36:54,2025-11-29 15:24:18,CLOSED,MEDIUM,FINANCIAL,WRONG_FEE,PHONE,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED|CHURN_RISK,35.79,46,TRUE,6,1.09,POSITIVE,FALSE,0,
TKT000152,COMP00095,CUST00263,AGENT017,2026-01-11 23:18:54,2026-01-13 01:18:54,,IN_PROGRESS,HIGH,TECHNICAL,POS_NOT_WORKING,CHAT,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING,,311,FALSE,,,POSITIVE,FALSE,0,
TKT000153,COMP00048,CUST00242,AGENT019,2025-10-12 12:13:54,2025-10-13 00:13:54,2025-10-16 21:07:18,RESOLVED,LOW,TECHNICAL,CARD_NOT_READING,PHONE,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED,104.89,135,TRUE,,,NEGATIVE,FALSE,0,
TKT000154,COMP00058,CUST00233,AGENT007,2025-12-05 15:13:54,2025-12-07 01:13:54,2025-12-11 15:42:42,RESOLVED,LOW,COMMERCIAL,PLAN_CHANGE,PHONE,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED|CHURN_RISK,144.48,134,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000155,COMP00064,CUST00020,AGENT020,2025-10-09 23:55:54,2025-10-11 10:55:54,2025-10-15 19:02:30,RESOLVED,LOW,FINANCIAL,RECEIPT_ERROR,PORTAL,Comprovante não foi emitido,Fiz uma venda de R$ 675.83 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,139.11,234,TRUE,,,VERY_NEGATIVE,FALSE,1,
TKT000156,COMP00039,CUST00272,AGENT025,2025-12-20 01:37:54,2025-12-21 22:37:54,2025-12-24 02:37:54,RESOLVED,MEDIUM,FINANCIAL,RECEIPT_ERROR,CHAT,Comprovante não foi emitido,Fiz uma venda de R$ 1968.06 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,97.0,113,TRUE,,,NEUTRAL,FALSE,0,
TKT000157,COMP00090,CUST00043,AGENT017,2026-01-01 00:01:54,2026-01-01 08:01:54,2026-01-04 15:35:30,CLOSED,LOW,FINANCIAL,MISSING_PAYMENT,PHONE,Pagamento não caiu na conta,Realizei vendas no dia 30/12/2025 no valor de R$ 551.96 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED|CHURN_RISK,87.56,101,TRUE,5,2.64,POSITIVE,FALSE,0,
TKT000158,COMP00003,CUST00134,AGENT013,2025-10-15 03:51:54,2025-10-15 17:51:54,2025-10-18 01:35:06,RESOLVED,CRITICAL,FINANCIAL,WRONG_FEE,PHONE,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED|CHURN_RISK|URGENT,69.72,205,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000159,COMP00040,CUST00130,AGENT022,2025-07-28 23:05:54,2025-07-29 07:05:54,2025-08-03 04:51:30,CLOSED,HIGH,FINANCIAL,RECEIPT_ERROR,EMAIL,Comprovante não foi emitido,Fiz uma venda de R$ 3556.92 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED|CHURN_RISK,125.76,119,TRUE,,,NEUTRAL,FALSE,0,
TKT000160,COMP00033,CUST00174,AGENT021,2025-10-26 21:43:54,2025-10-26 22:43:54,2025-11-01 12:57:42,CLOSED,LOW,INFORMATION,HOW_TO,CHAT,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,135.23,215,TRUE,9,2.74,POSITIVE,FALSE,0,
TKT000161,COMP00064,CUST00020,AGENT020,2025-11-13 04:48:54,2025-11-13 08:48:54,2025-11-19 19:43:30,RESOLVED,MEDIUM,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,158.91,214,TRUE,,,POSITIVE,FALSE,0,
TKT000162,COMP00001,CUST00266,AGENT020,2026-01-01 15:37:54,2026-01-02 02:37:54,2026-01-06 09:01:54,RESOLVED,MEDIUM,COMPLAINT,SYSTEM_DOWN,EMAIL,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED|CHURN_RISK,113.4,97,TRUE,,,NEGATIVE,FALSE,0,
TKT000163,COMP00097,CUST00142,AGENT001,2025-11-01 05:45:54,2025-11-03 05:45:54,2025-11-06 04:07:30,RESOLVED,LOW,COMMERCIAL,PLAN_CHANGE,PORTAL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,118.36,240,TRUE,,,POSITIVE,FALSE,0,
TKT000164,COMP00053,CUST00299,AGENT013,2025-12-27 09:13:54,2025-12-28 22:13:54,2025-12-27 10:30:42,CLOSED,MEDIUM,COMPLAINT,SYSTEM_DOWN,CHAT,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|CHURN_RISK,1.28,49,FALSE,1,3.23,VERY_NEGATIVE,FALSE,0,
TKT000165,COMP00083,CUST00132,AGENT016,2025-10-09 23:11:54,2025-10-10 15:11:54,2025-10-15 06:34:42,RESOLVED,LOW,TECHNICAL,UPDATE_NEEDED,WHATSAPP,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,127.38,203,TRUE,,,VERY_NEGATIVE,FALSE,1,
TKT000166,COMP00088,CUST00247,AGENT023,2026-01-08 15:03:54,2026-01-09 06:03:54,2026-01-14 05:35:42,CLOSED,LOW,INFORMATION,HOW_TO,CHAT,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,134.53,110,TRUE,,,POSITIVE,FALSE,0,
TKT000167,COMP00035,CUST00176,AGENT009,2026-01-10 11:57:54,2026-01-10 23:57:54,2026-01-17 03:06:18,RESOLVED,HIGH,FINANCIAL,WRONG_FEE,WHATSAPP,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,159.14,179,TRUE,,,NEUTRAL,FALSE,0,
TKT000168,COMP00057,CUST00124,AGENT025,2025-10-11 11:13:54,2025-10-11 18:13:54,2025-10-12 07:48:42,CLOSED,LOW,FINANCIAL,CHARGEBACK,PORTAL,Estorno indevido na conta,Foi realizado um estorno de R$ 4191.21 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK|CHURN_RISK,20.58,25,FALSE,10,2.97,POSITIVE,FALSE,0,
TKT000169,COMP00084,CUST00191,AGENT025,2025-12-03 01:30:54,2025-12-04 10:30:54,2025-12-05 00:57:18,CLOSED,MEDIUM,COMPLAINT,LONG_WAIT,EMAIL,Muito tempo de espera no suporte,Estou esperando há 103 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,47.44,61,TRUE,,,NEGATIVE,FALSE,0,
TKT000170,COMP00087,CUST00277,AGENT004,2026-01-12 06:02:54,2026-01-14 03:02:54,2026-01-15 21:20:54,CLOSED,LOW,TECHNICAL,CARD_NOT_READING,PORTAL,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED|CHURN_RISK,87.3,85,TRUE,0,3.7,VERY_NEGATIVE,TRUE,0,
TKT000171,COMP00012,CUST00133,AGENT014,2026-01-05 09:12:54,2026-01-05 23:12:54,,PENDING_CUSTOMER,LOW,FINANCIAL,MISSING_PAYMENT,CHAT,Pagamento não caiu na conta,Realizei vendas no dia 01/01/2026 no valor de R$ 9606.0 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT,,219,FALSE,,,NEGATIVE,FALSE,0,
TKT000172,COMP00045,CUST00093,AGENT018,2025-12-06 22:44:54,2025-12-08 02:44:54,2025-12-12 22:40:42,CLOSED,HIGH,FINANCIAL,CHARGEBACK,PHONE,Estorno indevido na conta,Foi realizado um estorno de R$ 4089.53 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK|SLA_BREACHED,143.93,55,TRUE,2,2.89,POSITIVE,FALSE,0,
TKT000173,COMP00043,CUST00265,AGENT019,2025-12-11 06:37:54,2025-12-11 10:37:54,,PENDING_CUSTOMER,MEDIUM,COMMERCIAL,CANCELLATION,PHONE,Solicitar cancelamento do serviço,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMERCIAL|CANCELLATION,,208,FALSE,,,POSITIVE,TRUE,0,
TKT000174,COMP00077,CUST00244,AGENT018,2025-10-19 13:59:54,2025-10-21 01:59:54,,PENDING_CUSTOMER,LOW,TECHNICAL,UPDATE_NEEDED,CHAT,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED,,419,FALSE,,,NEGATIVE,TRUE,0,
TKT000175,COMP00074,CUST00102,AGENT011,2025-12-06 20:46:54,2025-12-08 16:46:54,2025-12-10 10:46:54,CLOSED,LOW,COMPLAINT,POOR_SERVICE,WHATSAPP,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 3 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|SLA_BREACHED|CHURN_RISK,86.0,203,TRUE,,,NEGATIVE,FALSE,0,
TKT000176,COMP00013,CUST00075,AGENT013,2025-10-11 20:36:54,2025-10-12 01:36:54,2025-10-12 10:21:54,RESOLVED,MEDIUM,COMPLAINT,LONG_WAIT,CHAT,Muito tempo de espera no suporte,Estou esperando há 73 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT,13.75,92,FALSE,,,NEGATIVE,FALSE,0,
TKT000177,COMP00099,CUST00137,AGENT024,2025-12-04 05:10:54,2025-12-05 19:10:54,2025-12-07 20:56:30,CLOSED,HIGH,COMPLAINT,LONG_WAIT,PHONE,Muito tempo de espera no suporte,Estou esperando há 86 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,87.76,120,TRUE,2,4.42,NEGATIVE,FALSE,1,
TKT000178,COMP00087,CUST00041,,2026-01-04 05:21:54,2026-01-05 17:21:54,,OPEN,HIGH,TECHNICAL,CONNECTION_ERROR,EMAIL,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|CHURN_RISK,,,FALSE,,,POSITIVE,FALSE,0,
TKT000179,COMP00090,CUST00043,AGENT010,2026-01-08 22:18:54,2026-01-09 13:18:54,2026-01-10 16:15:18,CLOSED,HIGH,TECHNICAL,CONNECTION_ERROR,EMAIL,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED|CHURN_RISK,41.94,77,TRUE,2,1.53,NEUTRAL,TRUE,0,
TKT000180,COMP00045,CUST00167,AGENT023,2025-10-13 02:32:54,2025-10-14 13:32:54,2025-10-14 08:41:54,RESOLVED,LOW,COMPLAINT,POOR_SERVICE,PORTAL,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 4 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE,30.15,157,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000181,COMP00065,CUST00274,AGENT012,2025-12-31 05:57:54,2026-01-01 08:57:54,2026-01-02 01:59:06,CLOSED,MEDIUM,COMPLAINT,POOR_SERVICE,CHAT,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 3 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|SLA_BREACHED|CHURN_RISK,44.02,82,TRUE,8,4.26,NEGATIVE,FALSE,0,
TKT000182,COMP00068,CUST00252,AGENT020,2025-09-04 02:08:54,2025-09-04 17:08:54,2025-09-09 16:06:30,CLOSED,HIGH,TECHNICAL,POS_NOT_WORKING,WHATSAPP,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING|SLA_BREACHED,133.96,145,TRUE,6,4.53,VERY_NEGATIVE,FALSE,0,
TKT000183,COMP00074,CUST00200,AGENT025,2025-10-21 10:11:54,2025-10-23 02:11:54,2025-10-27 01:58:06,RESOLVED,LOW,TECHNICAL,CONNECTION_ERROR,CHAT,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED|CHURN_RISK,135.77,180,TRUE,,,NEGATIVE,FALSE,0,
TKT000184,COMP00085,CUST00138,AGENT020,2025-12-22 15:16:54,2025-12-23 20:16:54,,PENDING_CUSTOMER,MEDIUM,TECHNICAL,PIX_ERROR,PHONE,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|CHURN_RISK,,144,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000185,COMP00065,CUST00274,AGENT005,2026-01-13 14:09:54,2026-01-13 15:09:54,2026-01-17 01:20:06,CLOSED,LOW,FINANCIAL,MISSING_PAYMENT,EMAIL,Pagamento não caiu na conta,Realizei vendas no dia 11/01/2026 no valor de R$ 7294.36 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED|CHURN_RISK,83.17,92,TRUE,7,4.99,VERY_NEGATIVE,FALSE,0,
TKT000186,COMP00013,CUST00075,AGENT009,2026-01-11 05:23:54,2026-01-12 06:23:54,,IN_PROGRESS,HIGH,COMPLAINT,POOR_SERVICE,EMAIL,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 5 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE,,429,FALSE,,,NEGATIVE,FALSE,0,
TKT000187,COMP00047,CUST00198,AGENT024,2025-11-03 03:12:54,2025-11-03 10:12:54,2025-11-06 19:00:18,CLOSED,LOW,TECHNICAL,UPDATE_NEEDED,PHONE,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,87.79,58,TRUE,10,4.84,NEGATIVE,FALSE,0,
TKT000188,COMP00084,CUST00282,AGENT002,2025-12-12 08:57:54,2025-12-14 03:57:54,,PENDING_CUSTOMER,LOW,INFORMATION,HOW_TO,PHONE,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|CHURN_RISK,,116,FALSE,,,POSITIVE,FALSE,0,
TKT000189,COMP00085,CUST00086,AGENT002,2025-10-28 23:20:54,2025-10-30 13:20:54,2025-11-03 11:04:42,CLOSED,LOW,COMMERCIAL,PLAN_CHANGE,PHONE,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED|CHURN_RISK,131.73,126,TRUE,2,2.49,POSITIVE,FALSE,0,
TKT000190,COMP00033,CUST00174,AGENT018,2025-09-17 21:24:54,2025-09-18 04:24:54,2025-09-18 18:59:42,RESOLVED,LOW,TECHNICAL,POS_NOT_WORKING,PORTAL,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING|CHURN_RISK,21.58,64,FALSE,,,NEGATIVE,FALSE,0,
TKT000191,COMP00064,CUST00225,AGENT002,2025-11-11 16:43:54,2025-11-13 00:43:54,2025-11-16 15:35:30,RESOLVED,LOW,COMMERCIAL,PLAN_CHANGE,PORTAL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,118.86,148,TRUE,,,NEGATIVE,FALSE,0,
TKT000192,COMP00028,CUST00096,AGENT018,2025-12-10 06:41:54,2025-12-10 17:41:54,,PENDING_CUSTOMER,HIGH,COMMERCIAL,CANCELLATION,WHATSAPP,Solicitar cancelamento do serviço,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMERCIAL|CANCELLATION,,40,FALSE,,,NEUTRAL,FALSE,0,
TKT000193,COMP00047,CUST00188,AGENT020,2025-12-17 20:55:54,2025-12-18 20:55:54,2025-12-23 07:24:42,CLOSED,HIGH,COMMERCIAL,PLAN_CHANGE,PHONE,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,130.48,66,TRUE,1,3.63,VERY_NEGATIVE,FALSE,0,
TKT000194,COMP00060,CUST00283,AGENT017,2026-01-07 08:07:54,2026-01-09 03:07:54,2026-01-07 19:48:06,RESOLVED,LOW,COMMERCIAL,PLAN_CHANGE,PHONE,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|CHURN_RISK,11.67,218,FALSE,,,NEUTRAL,FALSE,0,
TKT000195,COMP00053,CUST00249,AGENT017,2026-01-05 15:51:54,2026-01-07 07:51:54,2026-01-10 13:50:06,CLOSED,MEDIUM,INFORMATION,HOW_TO,EMAIL,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,117.97,70,TRUE,3,3.42,POSITIVE,FALSE,0,
TKT000196,COMP00068,CUST00252,AGENT014,2025-09-21 14:58:54,2025-09-22 14:58:54,2025-09-27 04:31:18,RESOLVED,MEDIUM,FINANCIAL,RECEIPT_ERROR,PORTAL,Comprovante não foi emitido,Fiz uma venda de R$ 3230.69 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,133.54,19,TRUE,,,NEGATIVE,TRUE,0,
TKT000197,COMP00011,CUST00156,AGENT013,2026-01-10 10:54:54,2026-01-10 23:54:54,,IN_PROGRESS,LOW,TECHNICAL,CONNECTION_ERROR,PORTAL,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|CHURN_RISK,,103,FALSE,,,NEUTRAL,FALSE,0,
TKT000198,COMP00020,CUST00286,AGENT023,2025-12-21 13:38:54,2025-12-23 08:38:54,2025-12-24 13:41:18,RESOLVED,MEDIUM,INFORMATION,HOW_TO,PHONE,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,72.04,31,TRUE,,,POSITIVE,FALSE,0,
TKT000199,COMP00098,CUST00081,AGENT011,2025-12-10 21:59:54,2025-12-11 21:59:54,2025-12-13 19:34:06,CLOSED,MEDIUM,COMPLAINT,LONG_WAIT,WHATSAPP,Muito tempo de espera no suporte,Estou esperando há 75 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,69.57,167,TRUE,5,3.43,NEGATIVE,FALSE,1,
TKT000200,COMP00077,CUST00131,,2025-12-26 02:59:54,2025-12-26 21:59:54,,OPEN,LOW,COMMERCIAL,PLAN_CHANGE,PORTAL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE,,,FALSE,,,POSITIVE,TRUE,1,
