ticket_id,company_id,customer_id,agent_id,created_at,updated_at,closed_at,status,priority,category,subcategory,channel,subject,description,tags,resolution_time_hours,first_response_time_minutes,sla_breached,nps_score,csat_score,sentiment,escalated,reopened_count,related_ticket_ids
TKT000141,COMP00057,CUST00177,AGENT018,2025-09-27 13:03:22,2025-09-29 10:03:22,2025-10-02 00:14:10,CLOSED,LOW,INFORMATION,HOW_TO,PORTAL,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|SLA_BREACHED,107.18,186,TRUE,5,3.25,NEUTRAL,FALSE,0,
TKT000142,COMP00010,CUST00007,,2025-12-12 17:24:22,2025-12-13 11:24:22,,OPEN,LOW,TECHNICAL,MOBILE_PAYMENT_ERROR,CHAT,Mobile payment not working,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,TECHNICAL|MOBILE_PAYMENT_ERROR,,,FALSE,,,NEUTRAL,FALSE,0,
TKT000143,COMP00021,CUST00032,AGENT020,2025-11-21 08:35:22,2025-11-23 04:35:22,2025-11-26 12:56:58,RESOLVED,MEDIUM,FINANCIAL,RECEIPT_ERROR,PORTAL,Receipt not printed,I made a sale of $2751.74 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED|CHURN_RISK,124.36,226,TRUE,,,NEUTRAL,FALSE,0,
TKT000144,COMP00028,CUST00148,AGENT022,2025-11-20 15:49:22,2025-11-21 12:49:22,2025-11-27 10:06:10,RESOLVED,CRITICAL,COMMERCIAL,PLAN_CHANGE,CHAT,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED|URGENT,162.28,18,TRUE,,,NEGATIVE,FALSE,1,
TKT000145,COMP00009,CUST00227,AGENT018,2025-10-20 21:03:22,2025-10-22 21:03:22,2025-10-25 02:37:34,RESOLVED,HIGH,TECHNICAL,UPDATE_NEEDED,CHAT,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED|CHURN_RISK,101.57,203,TRUE,,,NEUTRAL,FALSE,2,
TKT000146,COMP00057,CUST00039,AGENT018,2026-01-05 12:01:22,2026-01-06 05:01:22,2026-01-06 10:18:46,RESOLVED,MEDIUM,COMPLAINT,POOR_SERVICE,EMAIL,Dissatisfied with service,I am very dissatisfied with the service. I have opened 2 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE,22.29,154,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000147,COMP00033,CUST00080,AGENT022,2026-01-12 07:10:22,2026-01-13 03:10:22,2026-01-15 17:50:34,CLOSED,MEDIUM,TECHNICAL,TERMINAL_NOT_WORKING,PORTAL,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING|SLA_BREACHED|CHURN_RISK,82.67,151,TRUE,1,4.14,NEGATIVE,FALSE,0,
TKT000148,COMP00099,CUST00035,,2025-10-31 12:22:22,2025-11-01 02:22:22,,OPEN,LOW,COMPLAINT,POOR_SERVICE,CHAT,Dissatisfied with service,I am very dissatisfied with the service. I have opened 5 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE,,,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000149,COMP00006,CUST00272,,2025-12-15 23:56:22,2025-12-17 04:56:22,,OPEN,MEDIUM,FINANCIAL,RECEIPT_ERROR,PORTAL,Receipt not printed,I made a sale of $4907.55 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|CHURN_RISK,,,FALSE,,,NEUTRAL,FALSE,0,
TKT000150,COMP00019,CUST00021,AGENT010,2025-11-23 07:24:22,2025-11-23 09:24:22,2025-11-29 16:33:22,RESOLVED,MEDIUM,COMPLAINT,LONG_WAIT,PORTAL,Too long wait time for support,I have been waiting for 44 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,153.15,215,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000151,COMP00016,CUST00023,AGENT006,2025-12-30 21:36:22,2026-01-01 08:36:22,2026-01-03 15:24:58,RESOLVED,HIGH,FINANCIAL,WRONG_FEE,PHONE,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,89.81,165,TRUE,,,POSITIVE,FALSE,0,
TKT000152,COMP00054,CUST00218,AGENT025,2025-10-20 11:14:22,2025-10-21 15:14:22,2025-10-25 00:02:22,CLOSED,CRITICAL,TECHNICAL,CARD_NOT_READING,EMAIL,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED|URGENT,108.8,23,TRUE,,,NEGATIVE,FALSE,0,
TKT000153,COMP00061,CUST00045,AGENT014,2026-01-10 11:58:22,2026-01-11 12:58:22,2026-01-13 16:01:58,CLOSED,HIGH,FINANCIAL,MISSING_PAYMENT,PORTAL,Payment not deposited to account,I made sales on 01/05/2026 totaling $1169.2 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED|CHURN_RISK,76.06,108,TRUE,0,2.56,POSITIVE,TRUE,0,
TKT000154,COMP00085,CUST00033,AGENT017,2025-11-05 23:46:22,2025-11-06 06:46:22,2025-11-08 00:49:22,CLOSED,LOW,TECHNICAL,UPDATE_NEEDED,LIVE_CHAT,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED|CHURN_RISK,49.05,180,TRUE,1,2.13,VERY_NEGATIVE,FALSE,0,
TKT000155,COMP00019,CUST00243,AGENT018,2026-01-07 10:40:22,2026-01-08 05:40:22,2026-01-14 03:59:34,RESOLVED,HIGH,TECHNICAL,UPDATE_NEEDED,CHAT,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED|CHURN_RISK,161.32,41,TRUE,,,NEGATIVE,FALSE,0,
TKT000156,COMP00021,CUST00285,AGENT003,2026-01-07 16:48:22,2026-01-08 12:48:22,2026-01-09 04:29:10,RESOLVED,MEDIUM,COMPLAINT,SYSTEM_DOWN,PHONE,System down for hours,The system has been down since 17am and I am losing sales. I need an urgent solution!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED|CHURN_RISK,35.68,194,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000157,COMP00088,CUST00263,AGENT019,2026-01-07 12:34:22,2026-01-07 16:34:22,,IN_PROGRESS,LOW,COMPLAINT,SYSTEM_DOWN,PORTAL,System down for hours,The system has been down since 12am and I am losing sales. I need an urgent solution!,COMPLAINT|SYSTEM_DOWN,,440,FALSE,,,VERY_NEGATIVE,TRUE,0,
TKT000158,COMP00037,CUST00129,AGENT022,2026-01-08 18:11:22,2026-01-10 12:11:22,2026-01-10 09:58:10,CLOSED,LOW,COMMERCIAL,CANCELLATION,CHAT,Request service cancellation,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMERCIAL|CANCELLATION,39.78,77,FALSE,3,2.27,VERY_NEGATIVE,FALSE,0,
TKT000159,COMP00061,CUST00300,AGENT008,2026-01-06 23:25:22,2026-01-07 14:25:22,2026-01-11 23:12:46,RESOLVED,LOW,FINANCIAL,RECEIPT_ERROR,CHAT,Receipt not printed,I made a sale of $1650.03 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED|CHURN_RISK,119.79,169,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000160,COMP00005,CUST00170,AGENT004,2025-10-10 03:20:22,2025-10-10 15:20:22,2025-10-14 15:58:10,CLOSED,MEDIUM,FINANCIAL,WRONG_FEE,PORTAL,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,108.63,25,TRUE,,,NEUTRAL,FALSE,0,
TKT000161,COMP00081,CUST00040,AGENT025,2025-11-13 16:54:22,2025-11-15 06:54:22,2025-11-15 05:02:46,CLOSED,MEDIUM,COMPLAINT,POOR_SERVICE,PHONE,Dissatisfied with service,I am very dissatisfied with the service. I have opened 2 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE|SLA_BREACHED,36.14,14,TRUE,8,4.58,VERY_NEGATIVE,FALSE,0,
TKT000162,COMP00042,CUST00149,AGENT022,2026-01-08 01:16:22,2026-01-08 17:16:22,2026-01-13 23:48:46,RESOLVED,MEDIUM,TECHNICAL,CONNECTION_ERROR,PORTAL,Connection error with terminal,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED|CHURN_RISK,142.54,211,TRUE,,,NEUTRAL,TRUE,0,
TKT000163,COMP00064,CUST00290,AGENT012,2025-09-01 19:53:22,2025-09-01 22:53:22,2025-09-03 09:02:22,CLOSED,MEDIUM,TECHNICAL,MOBILE_PAYMENT_ERROR,PHONE,Mobile payment not working,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,TECHNICAL|MOBILE_PAYMENT_ERROR|SLA_BREACHED,37.15,129,TRUE,4,2.48,POSITIVE,FALSE,0,
TKT000164,COMP00021,CUST00199,,2025-12-16 02:52:22,2025-12-16 09:52:22,,OPEN,MEDIUM,TECHNICAL,TERMINAL_NOT_WORKING,CHAT,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING|CHURN_RISK,,,FALSE,,,NEGATIVE,FALSE,0,
TKT000165,COMP00022,CUST00193,AGENT009,2025-11-29 06:11:22,2025-11-30 07:11:22,2025-12-06 01:36:34,CLOSED,LOW,INFORMATION,HOW_TO,LIVE_CHAT,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|SLA_BREACHED,163.42,62,TRUE,5,4.27,NEUTRAL,FALSE,1,
TKT000166,COMP00074,CUST00004,AGENT009,2025-12-14 13:20:22,2025-12-15 03:20:22,,IN_PROGRESS,MEDIUM,TECHNICAL,MOBILE_PAYMENT_ERROR,PHONE,Mobile payment not working,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,TECHNICAL|MOBILE_PAYMENT_ERROR,,81,FALSE,,,NEUTRAL,FALSE,0,
TKT000167,COMP00041,CUST00061,AGENT016,2025-11-28 03:57:22,2025-11-29 10:57:22,2025-11-29 15:44:46,CLOSED,MEDIUM,FINANCIAL,WRONG_FEE,PHONE,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED|CHURN_RISK,35.79,46,TRUE,6,1.09,POSITIVE,FALSE,0,
TKT000168,COMP00088,CUST00263,AGENT017,2026-01-11 23:39:22,2026-01-13 01:39:22,,IN_PROGRESS,HIGH,TECHNICAL,TERMINAL_NOT_WORKING,CHAT,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING,,311,FALSE,,,POSITIVE,FALSE,0,
TKT000169,COMP00047,CUST00242,AGENT019,2025-10-12 12:34:22,2025-10-13 00:34:22,2025-10-16 21:27:46,RESOLVED,LOW,TECHNICAL,CARD_NOT_READING,PHONE,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED,104.89,135,TRUE,,,NEGATIVE,FALSE,0,
TKT000170,COMP00096,CUST00233,AGENT007,2025-12-05 15:34:22,2025-12-07 01:34:22,2025-12-11 16:03:10,RESOLVED,LOW,COMMERCIAL,PLAN_CHANGE,PHONE,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,144.48,134,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000171,COMP00070,CUST00020,AGENT020,2025-10-10 00:16:22,2025-10-11 11:16:22,2025-10-15 19:22:58,RESOLVED,LOW,FINANCIAL,RECEIPT_ERROR,PORTAL,Receipt not printed,I made a sale of $675.83 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,139.11,234,TRUE,,,VERY_NEGATIVE,FALSE,1,
TKT000172,COMP00006,CUST00272,AGENT025,2025-12-20 01:58:22,2025-12-21 22:58:22,2025-12-24 02:58:22,RESOLVED,MEDIUM,FINANCIAL,RECEIPT_ERROR,CHAT,Receipt not printed,I made a sale of $1968.06 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED|CHURN_RISK,97.0,113,TRUE,,,NEUTRAL,FALSE,0,
TKT000173,COMP00083,CUST00043,AGENT017,2026-01-01 00:22:22,2026-01-01 08:22:22,2026-01-04 15:55:58,CLOSED,LOW,FINANCIAL,MISSING_PAYMENT,PHONE,Payment not deposited to account,I made sales on 12/30/2025 totaling $551.96 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED,87.56,101,TRUE,5,2.64,POSITIVE,FALSE,0,
TKT000174,COMP00085,CUST00134,AGENT013,2025-10-15 04:12:22,2025-10-15 18:12:22,2025-10-18 01:55:34,RESOLVED,CRITICAL,FINANCIAL,WRONG_FEE,PHONE,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED|CHURN_RISK|URGENT,69.72,205,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000175,COMP00074,CUST00130,AGENT022,2025-07-28 23:26:22,2025-07-29 07:26:22,2025-08-03 05:11:58,CLOSED,HIGH,FINANCIAL,RECEIPT_ERROR,EMAIL,Receipt not printed,I made a sale of $3556.92 but the receipt was not printed. Customer is asking for a receipt.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,125.76,119,TRUE,,,NEUTRAL,FALSE,0,
TKT000176,COMP00061,CUST00174,AGENT021,2025-10-26 22:04:22,2025-10-26 23:04:22,2025-11-01 13:18:10,CLOSED,LOW,INFORMATION,HOW_TO,CHAT,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,135.23,215,TRUE,9,2.74,POSITIVE,FALSE,0,
TKT000177,COMP00070,CUST00020,AGENT020,2025-11-13 05:09:22,2025-11-13 09:09:22,2025-11-19 20:03:58,RESOLVED,MEDIUM,INFORMATION,HOW_TO,LIVE_CHAT,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|SLA_BREACHED,158.91,214,TRUE,,,POSITIVE,FALSE,0,
TKT000178,COMP00020,CUST00266,AGENT006,2026-01-01 15:58:22,2026-01-03 11:58:22,2026-01-01 22:30:46,RESOLVED,LOW,COMPLAINT,SYSTEM_DOWN,PHONE,System down for hours,The system has been down since 16am and I am losing sales. I need an urgent solution!,COMPLAINT|SYSTEM_DOWN|CHURN_RISK,6.54,66,FALSE,,,NEGATIVE,TRUE,0,
TKT000179,COMP00051,CUST00205,AGENT003,2025-12-27 05:23:22,2025-12-27 11:23:22,2025-12-31 01:56:58,RESOLVED,MEDIUM,COMPLAINT,SYSTEM_DOWN,CHAT,System down for hours,The system has been down since 11am and I am losing sales. I need an urgent solution!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED|CHURN_RISK,92.56,190,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000180,COMP00031,CUST00100,AGENT004,2025-12-18 05:12:22,2025-12-19 17:12:22,,PENDING_CUSTOMER,MEDIUM,TECHNICAL,TERMINAL_NOT_WORKING,CHAT,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING,,42,FALSE,,,NEGATIVE,FALSE,0,
TKT000181,COMP00048,CUST00132,AGENT016,2025-10-09 23:32:22,2025-10-10 15:32:22,2025-10-15 06:55:10,RESOLVED,LOW,TECHNICAL,UPDATE_NEEDED,LIVE_CHAT,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,127.38,203,TRUE,,,VERY_NEGATIVE,FALSE,1,
TKT000182,COMP00018,CUST00247,AGENT023,2026-01-08 15:24:22,2026-01-09 06:24:22,2026-01-14 05:56:10,CLOSED,LOW,INFORMATION,HOW_TO,CHAT,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO|SLA_BREACHED,134.53,110,TRUE,,,POSITIVE,FALSE,0,
TKT000183,COMP00083,CUST00176,AGENT009,2026-01-10 12:18:22,2026-01-11 00:18:22,2026-01-17 03:26:46,RESOLVED,HIGH,FINANCIAL,WRONG_FEE,LIVE_CHAT,Incorrect fee charged,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,159.14,179,TRUE,,,NEUTRAL,FALSE,0,
TKT000184,COMP00041,CUST00124,AGENT025,2025-10-11 11:34:22,2025-10-11 18:34:22,2025-10-12 08:09:10,CLOSED,LOW,FINANCIAL,CHARGEBACK,PORTAL,Unauthorized chargeback on account,A chargeback of $4191.21 was made to my account without authorization. I need to understand the reason and reverse it.,FINANCIAL|CHARGEBACK|CHURN_RISK,20.58,25,FALSE,10,2.97,POSITIVE,FALSE,0,
TKT000185,COMP00085,CUST00191,AGENT025,2025-12-03 01:51:22,2025-12-04 10:51:22,2025-12-05 01:17:46,CLOSED,MEDIUM,COMPLAINT,LONG_WAIT,EMAIL,Too long wait time for support,I have been waiting for 103 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,47.44,61,TRUE,,,NEGATIVE,FALSE,0,
TKT000186,COMP00059,CUST00277,AGENT004,2026-01-12 06:23:22,2026-01-14 03:23:22,2026-01-15 21:41:22,CLOSED,LOW,TECHNICAL,CARD_NOT_READING,PORTAL,Terminal not reading card,The card reader is not working. I tried cleaning it but the problem persists.,TECHNICAL|CARD_NOT_READING|SLA_BREACHED|CHURN_RISK,87.3,85,TRUE,0,3.7,VERY_NEGATIVE,TRUE,0,
TKT000187,COMP00072,CUST00133,AGENT014,2026-01-05 09:33:22,2026-01-05 23:33:22,,PENDING_CUSTOMER,LOW,FINANCIAL,MISSING_PAYMENT,CHAT,Payment not deposited to account,I made sales on 01/01/2026 totaling $9606.0 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT,,219,FALSE,,,NEGATIVE,FALSE,0,
TKT000188,COMP00082,CUST00093,AGENT018,2025-12-06 23:05:22,2025-12-08 03:05:22,2025-12-12 23:01:10,CLOSED,HIGH,FINANCIAL,CHARGEBACK,PHONE,Unauthorized chargeback on account,A chargeback of $4089.53 was made to my account without authorization. I need to understand the reason and reverse it.,FINANCIAL|CHARGEBACK|SLA_BREACHED|CHURN_RISK,143.93,55,TRUE,2,2.89,POSITIVE,FALSE,0,
TKT000189,COMP00065,CUST00265,AGENT019,2025-12-11 06:58:22,2025-12-11 10:58:22,,PENDING_CUSTOMER,MEDIUM,COMMERCIAL,CANCELLATION,PHONE,Request service cancellation,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMERCIAL|CANCELLATION|CHURN_RISK,,208,FALSE,,,POSITIVE,TRUE,0,
TKT000190,COMP00017,CUST00244,AGENT018,2025-10-19 14:20:22,2025-10-21 02:20:22,,PENDING_CUSTOMER,LOW,TECHNICAL,UPDATE_NEEDED,CHAT,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED|CHURN_RISK,,419,FALSE,,,NEGATIVE,TRUE,0,
TKT000191,COMP00036,CUST00102,AGENT011,2025-12-06 21:07:22,2025-12-08 17:07:22,2025-12-10 11:07:22,CLOSED,LOW,COMPLAINT,POOR_SERVICE,LIVE_CHAT,Dissatisfied with service,I am very dissatisfied with the service. I have opened 3 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE|SLA_BREACHED,86.0,203,TRUE,,,NEGATIVE,FALSE,0,
TKT000192,COMP00031,CUST00075,AGENT013,2025-10-11 20:57:22,2025-10-12 01:57:22,2025-10-12 10:42:22,RESOLVED,MEDIUM,COMPLAINT,LONG_WAIT,CHAT,Too long wait time for support,I have been waiting for 73 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT,13.75,92,FALSE,,,NEGATIVE,FALSE,0,
TKT000193,COMP00085,CUST00137,AGENT024,2025-12-04 05:31:22,2025-12-05 19:31:22,2025-12-07 21:16:58,CLOSED,HIGH,COMPLAINT,LONG_WAIT,PHONE,Too long wait time for support,I have been waiting for 86 minutes to be served. This is unacceptable!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,87.76,120,TRUE,2,4.42,NEGATIVE,FALSE,1,
TKT000194,COMP00071,CUST00041,,2026-01-04 05:42:22,2026-01-05 17:42:22,,OPEN,HIGH,TECHNICAL,CONNECTION_ERROR,EMAIL,Connection error with terminal,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",TECHNICAL|CONNECTION_ERROR,,,FALSE,,,POSITIVE,FALSE,0,
TKT000195,COMP00083,CUST00043,AGENT010,2026-01-08 22:39:22,2026-01-09 13:39:22,2026-01-10 16:35:46,CLOSED,HIGH,TECHNICAL,CONNECTION_ERROR,EMAIL,Connection error with terminal,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED,41.94,77,TRUE,2,1.53,NEUTRAL,TRUE,0,
TKT000196,COMP00020,CUST00167,AGENT023,2025-10-13 02:53:22,2025-10-14 13:53:22,2025-10-14 09:02:22,RESOLVED,LOW,COMPLAINT,POOR_SERVICE,PORTAL,Dissatisfied with service,I am very dissatisfied with the service. I have opened 4 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE|CHURN_RISK,30.15,157,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000197,COMP00099,CUST00274,AGENT012,2025-12-31 06:18:22,2026-01-01 09:18:22,2026-01-02 02:19:34,CLOSED,MEDIUM,COMPLAINT,POOR_SERVICE,CHAT,Dissatisfied with service,I am very dissatisfied with the service. I have opened 3 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE|SLA_BREACHED,44.02,82,TRUE,8,4.26,NEGATIVE,FALSE,0,
TKT000198,COMP00016,CUST00252,AGENT020,2025-09-04 02:29:22,2025-09-04 17:29:22,2025-09-09 16:26:58,CLOSED,HIGH,TECHNICAL,TERMINAL_NOT_WORKING,LIVE_CHAT,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING|SLA_BREACHED,133.96,145,TRUE,6,4.53,VERY_NEGATIVE,FALSE,0,
TKT000199,COMP00007,CUST00200,AGENT025,2025-10-21 10:32:22,2025-10-23 02:32:22,2025-10-27 02:18:34,RESOLVED,LOW,TECHNICAL,CONNECTION_ERROR,CHAT,Connection error with terminal,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED|CHURN_RISK,135.77,180,TRUE,,,NEGATIVE,FALSE,0,
TKT000200,COMP00012,CUST00138,AGENT020,2025-12-22 15:37:22,2025-12-23 20:37:22,,PENDING_CUSTOMER,MEDIUM,TECHNICAL,MOBILE_PAYMENT_ERROR,PHONE,Mobile payment not working,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,TECHNICAL|MOBILE_PAYMENT_ERROR|CHURN_RISK,,144,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000201,COMP00099,CUST00274,AGENT005,2026-01-13 14:30:22,2026-01-13 15:30:22,2026-01-17 01:40:34,CLOSED,LOW,FINANCIAL,MISSING_PAYMENT,EMAIL,Payment not deposited to account,I made sales on 01/11/2026 totaling $7294.36 and the amount was not credited to my account.,FINANCIAL|MISSING_PAYMENT|SLA_BREACHED,83.17,92,TRUE,7,4.99,VERY_NEGATIVE,FALSE,0,
TKT000202,COMP00031,CUST00075,AGENT009,2026-01-11 05:44:22,2026-01-12 06:44:22,,IN_PROGRESS,HIGH,COMPLAINT,POOR_SERVICE,EMAIL,Dissatisfied with service,I am very dissatisfied with the service. I have opened 5 tickets and no one has solved my problem.,COMPLAINT|POOR_SERVICE,,429,FALSE,,,NEGATIVE,FALSE,0,
TKT000203,COMP00100,CUST00198,AGENT024,2025-11-03 03:33:22,2025-11-03 10:33:22,2025-11-06 19:20:46,CLOSED,LOW,TECHNICAL,UPDATE_NEEDED,PHONE,Terminal update request,The terminal is asking for an update but I cannot do it. How do I proceed?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,87.79,58,TRUE,10,4.84,NEGATIVE,FALSE,0,
TKT000204,COMP00031,CUST00282,AGENT002,2025-12-12 09:18:22,2025-12-14 04:18:22,,PENDING_CUSTOMER,LOW,INFORMATION,HOW_TO,PHONE,How to process a mobile payment?,I need help configuring and processing mobile payments on the terminal.,INFORMATION|HOW_TO,,116,FALSE,,,POSITIVE,FALSE,0,
TKT000205,COMP00038,CUST00086,AGENT002,2025-10-28 23:41:22,2025-10-30 13:41:22,2025-11-03 11:25:10,CLOSED,LOW,COMMERCIAL,PLAN_CHANGE,PHONE,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,131.73,126,TRUE,2,2.49,POSITIVE,FALSE,0,
TKT000206,COMP00061,CUST00174,AGENT018,2025-09-17 21:45:22,2025-09-18 04:45:22,2025-09-18 19:20:10,RESOLVED,LOW,TECHNICAL,TERMINAL_NOT_WORKING,PORTAL,Payment terminal not turning on,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,TECHNICAL|TERMINAL_NOT_WORKING|CHURN_RISK,21.58,64,FALSE,,,NEGATIVE,FALSE,0,
TKT000207,COMP00046,CUST00225,AGENT002,2025-11-11 17:04:22,2025-11-13 01:04:22,2025-11-16 15:55:58,RESOLVED,LOW,COMMERCIAL,PLAN_CHANGE,PORTAL,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,118.86,148,TRUE,,,NEGATIVE,FALSE,0,
TKT000208,COMP00018,CUST00096,AGENT018,2025-12-10 07:02:22,2025-12-10 18:02:22,,PENDING_CUSTOMER,HIGH,COMMERCIAL,CANCELLATION,LIVE_CHAT,Request service cancellation,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMERCIAL|CANCELLATION,,40,FALSE,,,NEUTRAL,FALSE,0,
TKT000209,COMP00028,CUST00188,AGENT020,2025-12-17 21:16:22,2025-12-18 21:16:22,2025-12-23 07:45:10,CLOSED,HIGH,COMMERCIAL,PLAN_CHANGE,PHONE,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED,130.48,66,TRUE,1,3.63,VERY_NEGATIVE,FALSE,0,
TKT000210,COMP00032,CUST00283,AGENT017,2026-01-07 08:28:22,2026-01-09 03:28:22,2026-01-07 20:08:34,RESOLVED,LOW,COMMERCIAL,PLAN_CHANGE,PHONE,Want to change service plan,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMERCIAL|PLAN_CHANGE|CHURN_RISK,11.67,218,FALSE,,,NEUTRAL,FALSE,0,
